[Cold]	[Salt]	[Drought]	[H2O2]	[Heavy Metal]	[Ethylene]	[RLKs]	[LRR]	[CRKs]	[LecRK2]	[ETR1]	[ETR2]	[MAPKKK]	[MAPKKK_2]	[MAPKKK1]	[CTR1]	[MAPKK]	[MAPKK_2]	[MAPK]	[MAPK_2]	[MAPKK1]	[MAPKK2]	[MAPKK3]	[MAPKK4]	[MAPKK5]	[MAPKK6]	[MAPKK7]	[MAPKK9]	[MAPK2]	[MAPK3]	[MAPK4]	[MAPK6]	[WRKY1]	[WRKY1_2]	[WRKY12]	[WRKY12_2]	[WRKY8]	[WRKY8_2]	[WRKY25]	[WRKY25_2]	[WRKY22]	[WRKY22_2]	[WRKY29]	[WRKY29_2]	[WRKY33]	[WRKY33_2]	[WRKY28]	[WRKY28_2]	[MYB2]	[MYB2_2]	[MYB4]	[MYB4_2]	[MYB44]	[NAC]	[bZIP]	[AP2]	[Response]
0.5	0.5	0.5	0.5	0.5	0.5	0.8	0.8	0.8	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.5	1.5	1.5	1.5	1.5	1.8	2.0	2.2	2.5
0.7360534394315145	0.7620375659995466	0.7557708242054442	0.7360534394315145	0.7360534394315145	0.8448594431235322	0.7779606690754078	0.7705564185773818	0.7642896767832793	0.8116238192541463	0.8732337058981948	0.8732337058981948	0.8017947518817228	0.9086572455831894	0.950514184552355	0.9239555546405315	0.9753467440092293	1.0531448577069595	1.1667210568418398	1.272188662067704	0.995472159484151	1.1364071788714316	1.041486557879921	1.041486557879921	1.041486557879921	1.041486557879921	1.041486557879921	1.058668403517267	1.2827915369557767	1.2070751297523352	1.2427461281785572	1.2304724300187733	1.2746497782533364	1.2924835435003765	1.2406909088444773	1.2767603121792308	1.2936006958278599	1.3010774856721041	1.2692364244358607	1.2900817158571802	1.2476138405966262	1.2803407916848883	1.2476138405966262	1.2803407916848883	1.2545719989937296	1.2832428916911787	1.2406909088444773	1.2767603121792308	1.3195805811407015	1.3280579484155397	1.3195805811407015	1.3280579484155397	1.2996934920043022	1.3004371176577136	1.3009328680933203	1.301428618528929	1.2973596431900676
0.8342178113235014	0.8415153710935362	0.8394584236603849	0.8342178113235014	0.8342178113235014	0.9072946703017073	0.8607068553846856	0.8452267770667627	0.8431698296336115	0.8796573895416476	0.93033610281777	0.93033610281777	0.8729005540727968	0.9575152861393319	0.9919221783628315	0.9698583221629296	1.0098318225103142	1.07228504382108	1.1502916339982372	1.2243216623813027	1.0277747492077174	1.1331379704251578	1.0664288534029203	1.0664288534029203	1.0664288534029203	1.0664288534029203	1.0664288534029203	1.0743156446236424	1.245643013601563	1.1844091217895063	1.213221825742726	1.2017119674058392	1.2402444503153796	1.2493263009957758	1.209938272980444	1.2336127432987276	1.259297261480181	1.259108241344715	1.2363011602970266	1.2472445332574844	1.2158509489757632	1.236690691973839	1.2158509489757632	1.236690691973839	1.22196943427892	1.2398687615179693	1.209938272980444	1.2336127432987276	1.2470707931121117	1.2540438877911648	1.2470707931121117	1.2540438877911648	1.2414956830331385	1.241497526296906	1.2414987551394174	1.241499983981927	1.2445932122490977
0.9024137932341705	0.9067102795948495	0.9053561171716665	0.9024137932341705	0.9024137932341705	0.9561742617651299	0.9219168659286819	0.9092712397855868	0.9079170773624037	0.9352438841915143	0.9737624421690333	0.9737624421690333	0.9305409424628648	0.9951010371291925	1.0211859235704688	1.0039630163061763	1.035483879729153	1.083023165159548	1.13986113127725	1.1936166165294433	1.0491721632376927	1.1268425985235626	1.0797113583850222	1.0797113583850222	1.0797113583850222	1.0797113583850222	1.0797113583850222	1.0830510601036056	1.2104848956646033	1.1645356551550157	1.1861554525004578	1.1773645687911676	1.2064383877689	1.2128076559607759	1.1834173906524597	1.2007184739267946	1.2211398030033915	1.2205190913361326	1.2035011904019883	1.2112642517385486	1.18782867107865	1.2030410765077637	1.18782867107865	1.2030410765077637	1.1925115678564013	1.2054958117348438	1.1834173906524597	1.2007184739267946	1.209155743912273	1.2143361367175363	1.209155743912273	1.2143361367175363	1.2060997308773234	1.2060997354463192	1.2060997384923164	1.206099741538314	1.2086334203480684
0.9532563444076397	0.9563751626874029	0.9553733638890279	0.9532563444076397	0.9532563444076397	0.9935242146939752	0.9678912749268165	0.9582825464493929	0.9572807476510182	0.9777869542291664	1.0067867374405703	1.0067867374405703	0.9743371495184201	1.0230708342552624	1.0426231513716469	1.0295774468474286	1.0537599928935013	1.0896061475021035	1.131603229374419	1.1711638193090257	1.0640319782874765	1.1216219723669096	1.0875536136966222	1.0875536136966222	1.0875536136966222	1.0875536136966222	1.0875536136966222	1.089028474052517	1.1837561712864046	1.1495699826947436	1.1656630665472842	1.1591130806109087	1.1807381730284658	1.1854236656031882	1.1635898419553496	1.1764052655299946	1.1916988912255528	1.1911880867626674	1.1785454791799503	1.1842709627354013	1.1668490972565575	1.1781209851614325	1.1668490972565575	1.1781209851614325	1.170363949213266	1.1799676121178369	1.1635898419553496	1.1764052655299946	1.1825603985736632	1.1863897916399557	1.1825603985736632	1.1863897916399557	1.1803880081726206	1.1803880081839466	1.1803880081914961	1.1803880081990465	1.1822690491206322
0.9914328135999034	0.993772089854985	0.9930187664481398	0.9914328135999034	0.9914328135999034	1.0216763994652476	1.0024203619060037	0.9952074518092403	0.9944541284023953	1.0098588991658504	1.0316354276561743	1.0316354276561743	1.0072726601775412	1.0438984708899333	1.0585158753709054	1.0487399725484028	1.0670375254867628	1.0939517407116215	1.1251528481272297	1.154473273015501	1.0747190622794287	1.1175781969721146	1.0925862287243353	1.0925862287243353	1.0925862287243353	1.0925862287243353	1.0925862287243353	1.093291089982129	1.163837601238926	1.138384499095568	1.1503698376356988	1.1454951693206714	1.1615884494988975	1.165069821997616	1.1488241137016089	1.1583578559594525	1.1697428627984234	1.1693580972089908	1.1599542442747153	1.164210628214921	1.1512443071249068	1.1596308079849214	1.1512443071249068	1.1596308079849214	1.153868233511656	1.1610100964187846	1.1488241137016089	1.1583578559594525	1.162935355463875	1.1657780663776398	1.162935355463875	1.1657780663776398	1.1613273569951545	1.1613273569951825	1.1613273569952012	1.16132735699522	1.1627207652323956
1.0200769177407416	1.0218369858674992	1.0212701088863452	1.0200769177407416	1.0200769177407416	1.0427774939771546	1.0283151426917645	1.0229168669592672	1.0223499899781139	1.033914032213592	1.0502406863461453	1.0502406863461453	1.031965050531974	1.059427396313652	1.0703488102003396	1.0630474584126537	1.0768035071732955	1.0969684669473887	1.120212849177268	1.1420269849014608	1.0825430995065954	1.1145034669634193	1.0960157860954747	1.0960157860954747	1.0960157860954747	1.0960157860954747	1.0960157860954747	1.0963866157441857	1.1490019875409725	1.1300233887646263	1.1389609017919684	1.1353278155145596	1.1473242478130556	1.1499190654594906	1.1378097867229957	1.1449172370883827	1.153400289282178	1.153113453290826	1.146105566451417	1.1492784321036744	1.1396128935319143	1.145865182471954	1.1396128935319143	1.145865182471954	1.141570392008147	1.146894165658943	1.1378097867229957	1.1449172370883827	1.1483316843545979	1.150448343262836	1.1483316843545979	1.150448343262836	1.147133762079083	1.1471337620790827	1.147133762079083	1.1471337620790831	1.148169608300584
1.0415415797498102	1.042864105543487	1.0424382383523096	1.0415415797498102	1.0415415797498102	1.0585605410294434	1.0477115451027206	1.0436751127356412	1.043249245544464	1.0519199038545781	1.0641471959215894	1.0641471959215894	1.050452068088027	1.0710165139464203	1.0791761843156855	1.0737265349216785	1.0840374184107264	1.0991291748055905	1.1164717890840645	1.1327353183448206	1.08832558200399	1.1121844686870346	1.0984447711746343	1.0984447711746343	1.0984447711746343	1.0984447711746343	1.0984447711746343	1.0986599014806704	1.1379381828802597	1.1237726131214723	1.1304436715447579	1.1277327313074446	1.1366856272587489	1.138622295264382	1.1295855612751466	1.134890376116099	1.1412189769744863	1.1410051626389042	1.1357760120010256	1.138144199564388	1.130931127882925	1.135597620556799	1.130931127882925	1.135597620556799	1.1323920984108382	1.1363655267965638	1.1295855612751466	1.134890376116099	1.1374396877415915	1.139018460919297	1.1374396877415915	1.139018460919297	1.1365457387164961	1.1365457387164961	1.1365457387164961	1.1365457387164961	1.1373176451698976
1.057611224622269	1.0586033421620622	1.0582839358430192	1.057611224622269	1.057611224622269	1.0703577498789367	1.0622287166702695	1.059211454497779	1.058892048178736	1.0653865679765033	1.074537115597046	1.074537115597046	1.064283266609283	1.0796707791859521	1.0857677544402036	1.081699428720209	1.089417085970007	1.100705560041484	1.1136555447514933	1.1257948189879354	1.0926211690267338	1.1104426585671985	1.1002053678124137	1.1002053678124137	1.1002053678124137	1.1002053678124137	1.1002053678124137	1.1003411882938368	1.1296792846669306	1.1190995502832797	1.124081874990119	1.122057525059646	1.1287436618937745	1.1301901118715278	1.1234415581594106	1.1274035233083384	1.1321287331995922	1.1319691999233448	1.128064308885675	1.1298330755765273	1.1244464951810536	1.1279316703082238	1.1244464951810536	1.1279316703082238	1.1255374455066665	1.1285050406268375	1.1234415581594106	1.1274035233083384	1.1293078337366973	1.1304865374765336	1.1293078337366973	1.1304865374765336	1.1286402252755474	1.1286402252755474	1.1286402252755472	1.1286402252755472	1.1292162361487608
1.0696345247614896	1.0703778297260056	1.0701385637091259	1.0696345247614896	1.0696345247614896	1.0791742664354496	1.0730885379031752	1.070833283944389	1.0705940179275095	1.0754549227409558	1.0822997519147908	1.0822997519147908	1.0746271374637906	1.0861359688732495	1.090692228220933	1.0876540187211818	1.0934267544708818	1.1018678695169049	1.1115422515031017	1.1206089358441746	1.095821112742474	1.1091372369592252	1.1014986974271925	1.1014986974271925	1.1014986974271925	1.1014986974271925	1.1014986974271925	1.1015900546612254	1.1235105890739179	1.115606114022014	1.1193285275144762	1.1178162199398605	1.1228114909729248	1.1238922094467807	1.1188504015201768	1.1218105341021147	1.1253403068695282	1.125221187591273	1.1223039224304205	1.1236254694623637	1.1196012451740354	1.1222051192749878	1.1196012451740354	1.1222051192749878	1.1204162028290459	1.1226334109721696	1.1188504015201768	1.1218105341021147	1.123233438651455	1.1241139203070303	1.123233438651455	1.1241139203070303	1.1227346635551356	1.1227346635551356	1.1227346635551356	1.1227346635551356	1.1231648199813054
